"Id","Creation Time","Tags","parameters/method","parameters/disc_model/model_name","parameters/dataset","metrics/cf/K_vectors","parameters/counterfactuals/origin_class","metrics/cf/valid_cf_disc","metrics/cf/flow_prob_condition_acc","metrics/cf/cf_belongs_to_group","metrics/cf/plausibility","metrics/cf/flow_log_density_cfs","metrics/cf/dissimilarity_proximity_continuous_euclidean","metrics/cf/dissimilarity_proximity_continuous_manhatan","metrics/cf/isolation_forest_scores_cfs","metrics/cf/lof_scores_cfs","parameters/counterfactuals/alpha","parameters/counterfactuals/alpha_k","parameters/counterfactuals/alpha_s"
"COUN-7803","2024-05-19 17:53:03","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","16.0","1","1.0","0.8199999928474426","1.0","0.015927006893523787","2.200470209121704","0.37342068641756165","0.5235079503059388","0.0064643593534473255","1.094811201095581","1","100","1000"
"COUN-7664","2024-05-19 17:12:08","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","0","1.0","0.8199999928474426","1.0","0.017669238258934378","2.19999098777771","0.36450917810328365","0.5109313753247261","-0.003191745796225562","1.1044708490371704","1","1000","1"
"COUN-7799","2024-05-19 17:52:26","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","1","1.0","0.8199999928474426","1.0","0.015355298328464457","2.155578136444092","0.373644113836028","0.5249789392948151","0.005516044372600443","1.1058719158172607","1","1000","100"
"COUN-7676","2024-05-19 17:13:35","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","5.0","0","1.0","0.8199999928474426","1.0","0.016936254768336538","2.2147819995880127","0.36559389780192164","0.5128074437379837","-0.0028544087695708746","1.101431131362915","1","100","100"
"COUN-7805","2024-05-19 17:53:16","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","4.0","1","1.0","0.8199999928474426","1.0","0.014772329990333826","2.1572458744049072","0.37476970614569693","0.5270680719614029","0.004405222620595655","1.1047207117080688","1","1000","1000"
"COUN-7835","2024-05-19 18:00:37","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","0","0.9215686321258545","0.8191489577293396","1.0","0.06823227228002905","0.6575179696083069","0.36821526646130937","0.5171161151139383","-0.010829721454050029","1.3694099187850952","10","1000","1"
"COUN-7872","2024-05-19 18:17:36","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","2.0","0","0.9607843160629272","0.8163265585899353","0.9803921568627451","0.06830739813220577","0.6397079825401306","0.378195737680542","0.5329274323659626","-0.011663285030658053","1.3674103021621704","100","1000","10"
"COUN-8118","2024-05-19 19:42:28","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","4.0","1","0.8737863898277283","0.8111110925674438","1.0","0.05904181683125828","0.7551782131195068","0.46912090906918674","0.6601866259524185","-0.014744594920070797","1.3623485565185547","1","100","100"
"COUN-8022","2024-05-19 19:09:25","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","12.0","0","1.0","0.8100000023841858","1.0","0.01925426070662869","2.2066197395324707","0.3601312975955298","0.5062621465325355","-0.003362042761149915","1.1049628257751465","1","1","10"
"COUN-7661","2024-05-19 17:11:43","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","0","1.0","0.8100000023841858","1.0","0.01751492691037321","2.2038276195526123","0.3647228346018053","0.5112058284878731","-0.0030860364613574326","1.103957176208496","1","10","1"
"COUN-7844","2024-05-19 18:04:26","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","0","0.9215686321258545","0.8085106611251831","1.0","0.06991689806782254","0.6494553089141846","0.36558683613764364","0.5133884728098526","-0.011026980718952011","1.3611483573913574","10","1000","10"
"COUN-7856","2024-05-19 18:09:38","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","5.0","0","0.970588207244873","0.808080792427063","1.0","0.06723082345051427","0.6187573671340942","0.35602330399151233","0.4975814215599023","-0.008697308551820594","1.3480700254440308","10","1000","1000"
"COUN-7793","2024-05-19 17:51:14","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","2.0","0","1.0","0.8039215803146362","0.9313725490196079","0.05709570876707686","0.6341819167137146","0.3409780497324158","0.4719547636501089","-0.00881763298798406","1.2515339851379395","1","10","1"
"COUN-8670","2024-05-19 22:30:32","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","2.0","2","1.0","0.800000011920929","1.0","0.6230306598338056","6.3362908363342285","0.5414085715145168","1.7086863873060794","0.05304104365742168","1.0584471225738525","1","10","10"
"COUN-8676","2024-05-19 22:31:24","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","2","1.0","0.800000011920929","1.0","0.6149460483286739","6.589576721191406","0.5612373162463058","1.7583804068621247","0.0541554789209999","1.052571177482605","1","1000","100"
"COUN-8666","2024-05-19 22:29:58","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","2","1.0","0.800000011920929","1.0","0.6123023353074246","6.645017147064209","0.5702444449287933","1.791722567519173","0.05511815593775375","1.0537484884262085","1","10","1"
"COUN-8664","2024-05-19 22:29:49","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","2.0","2","1.0","0.800000011920929","1.0","0.6093259139942273","6.489694118499756","0.5551886757806459","1.7364312344696373","0.055057137975977076","1.0519676208496094","1","1","1"
"COUN-7677","2024-05-19 17:13:35","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","32.0","0","1.0","0.800000011920929","1.0","0.03632712252079743","0.8602273464202881","0.35455201671124753","0.48416902619776214","0.012638887882328063","1.1420074701309204","1","1","100"
"COUN-8486","2024-05-19 21:43:03","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","1.0","2","1.0","0.800000011920929","1.0","0.558182496566086","6.87933349609375","0.7081775543475677","2.21283354065381","0.06201324704858056","1.0633964538574219","10","1000","10"
"COUN-8499","2024-05-19 21:46:04","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","1.0","2","1.0","0.800000011920929","1.0","0.548993537074268","7.220945835113525","0.767334162197838","2.400856694346294","0.059541997703287865","1.0574783086776733","100","1000","1"
"COUN-8503","2024-05-19 21:47:05","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","1.0","2","1.0","0.800000011920929","1.0","0.5485770395487937","7.167083740234375","0.7666000299615533","2.394640820240602","0.058945180419018375","1.0572259426116943","100","1000","10"
"COUN-8672","2024-05-19 22:30:48","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","2","1.0","0.800000011920929","1.0","0.6139289322022787","6.640379905700684","0.569019063460199","1.7895310895051808","0.054956940511065054","1.0542720556259155","1","1000","10"
"COUN-7790","2024-05-19 17:50:46","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","1","1.0","0.800000011920929","1.0","0.01534153192031337","2.153585433959961","0.373549507705821","0.5248334658145904","0.005527071452669896","1.107499361038208","1","1000","1"
"COUN-8472","2024-05-19 21:40:10","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","2.0","2","1.0","0.800000011920929","1.0","0.5644462840657105","6.927613735198975","0.6046395461811824","1.8372212117072195","0.06445699876061624","1.0503628253936768","1","100","100"
"COUN-8485","2024-05-19 21:42:49","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","1.0","2","1.0","0.800000011920929","1.0","0.5582000800095475","6.901115417480469","0.7088652907514108","2.2170146217104048","0.06151571811054275","1.0638799667358398","10","100","10"
"COUN-8239","2024-05-19 20:26:46","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","LawDataset","2.0","0","0.9908257126808167","0.7962962985038757","1.0","0.05502680129947092","1.5705041885375977","0.18745706800767087","0.3155247290032329","0.044818811916743834","1.0643352270126343","1","1000","1"
"COUN-7842","2024-05-19 18:03:03","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","2.0","0","0.9603960514068604","0.7938144207000732","0.9504950495049505","0.07602592761804446","0.6634526252746582","0.3784646426066485","0.5340265058504283","-0.01326622267334781","1.3763270378112793","10","100","10"
"COUN-7992","2024-05-19 18:57:20","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","41.0","1","0.95652174949646","0.7909091114997864","1.0","0.037611876266993485","0.8260203003883362","0.35302875291688884","0.4841730976794762","0.023775500500885397","1.109795331954956","10","10","1000"
"COUN-7925","2024-05-19 18:35:15","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","5.0","2","1.0","0.7900000214576721","1.0","0.015672808612029104","2.2127764225006104","0.5936608274064843","0.816863542033825","-0.015292283832951857","1.1054885387420654","1","1000","1000"
"COUN-7784","2024-05-19 17:49:48","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","8.0","0","1.0","0.7888888716697693","1.0","0.039354845927233414","0.9774640202522278","0.45849409626006155","0.6416488508202343","6.561292264368413E-4","1.1810688972473145","1000","1000","1000"
"COUN-7687","2024-05-19 17:14:51","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","52.0","0","1.0","0.7888888716697693","1.0","0.03158326235735756","0.8750866651535034","0.3356585529253195","0.451739047615168","0.018318301821116614","1.0918394327163696","1","1","1000"
"COUN-7667","2024-05-19 17:12:28","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","17.0","0","1.0","0.7888888716697693","1.0","0.042434174121784345","0.8365210890769958","0.36211964035573274","0.4991642988209302","0.009209580734136082","1.2261289358139038","1","1","10"
"COUN-7849","2024-05-19 18:06:24","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","5.0","0","0.970588207244873","0.7878788113594055","1.0","0.0713476416331915","0.5871772766113281","0.359752582960439","0.504903121712627","-0.009003981064724243","1.3650989532470703","10","100","100"
"COUN-8402","2024-05-19 21:19:02","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","8.0","1","1.0","0.7857142686843872","1.0","0.5570859465114698","6.943354606628418","0.5347389700501465","1.5371976971094097","0.06637694298305855","1.0716584920883179","1","1","100"
"COUN-7864","2024-05-19 18:14:17","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","0","0.9607843160629272","0.7857142686843872","1.0","0.0328570156680694","0.6872187852859497","0.43033846214429217","0.6047050738350811","-0.0012190910651656208","1.1704626083374023","100","1000","1"
"COUN-8426","2024-05-19 21:24:52","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","6.0","1","1.0","0.7857142686843872","1.0","0.5467251277989972","6.264907360076904","0.6764682117117379","2.0763560344598124","0.05438253765760115","1.114277958869934","10","100","1000"
"COUN-8435","2024-05-19 21:28:37","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","3.0","1","1.0","0.7857142686843872","0.35714285714285715","0.4836591254944676","7.723445415496826","0.7937190085829589","2.4155706435974156","0.04604472806448009","1.066227674484253","100","1000","10"
"COUN-8636","2024-05-19 22:19:10","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","3.0","1","1.0","0.7857142686843872","0.6428571428571429","0.5076747546633381","6.37625789642334","0.7058471210890319","2.1044336357819184","0.06172020221164525","1.058061122894287","100","100","10"
"COUN-7832","2024-05-19 17:59:55","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","0","0.9514563083648682","0.7857142686843872","1.0","0.0696968321216661","0.5374124646186829","0.3600142903575889","0.5059769547245067","-0.011107330963175562","1.365166187286377","10","100","1"
"COUN-8641","2024-05-19 22:21:20","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","3.0","1","1.0","0.7857142686843872","0.42857142857142855","0.5400519628116763","6.169516563415527","0.7420975170149131","2.1824388581195047","0.05169700513627957","1.103195309638977","100","1000","100"
"COUN-8431","2024-05-19 21:26:56","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","4.0","1","1.0","0.7857142686843872","0.5714285714285714","0.4945762530420913","7.654499053955078","0.8236327278574102","2.490379123283284","0.04950614138939412","1.054374098777771","100","1000","1"
"COUN-8596","2024-05-19 22:08:25","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","4.0","1","1.0","0.7857142686843872","0.8571428571428571","0.5125900413969526","6.52880859375","0.5475946779030745","1.6335049106606416","0.062249259556378674","1.0526044368743896","1","1","1"
"COUN-8623","2024-05-19 22:15:13","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","3.0","1","1.0","0.7857142686843872","0.9285714285714286","0.518869994822955","6.452777862548828","0.6550407611128194","1.9650585898863417","0.04900859008981132","1.0878092050552368","10","100","100"
"COUN-8413","2024-05-19 21:21:15","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","4.0","1","1.0","0.7857142686843872","0.7857142857142857","0.4958207245043254","7.406627655029297","0.770892868193757","2.3866467332201347","0.04846297373983931","1.0686228275299072","10","100","1"
"COUN-8023","2024-05-19 19:09:37","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","5.0","0","1.0","0.7799999713897705","1.0","0.01868776787044893","2.1949095726013184","0.360742907804261","0.5067046001553536","-0.003218802564308579","1.1038639545440674","1","10","10"
"COUN-7851","2024-05-19 18:07:07","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","0","0.9514563083648682","0.7755101919174194","1.0","0.06879828692936109","0.5403742790222168","0.3614015618554185","0.5078541323072182","-0.011940203994992992","1.3568737506866455","10","1000","100"
"COUN-7882","2024-05-19 18:22:06","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","0","0.9514563083648682","0.7755101919174194","1.0","0.03053561211465163","0.6978216171264648","0.4347337127791717","0.6111959865036402","-7.849676634816887E-4","1.1575617790222168","100","1000","100"
"COUN-8104","2024-05-19 19:39:23","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","1","0.9029126167297363","0.774193525314331","1.0","0.06448679401838482","0.719794750213623","0.4592790390069819","0.6478808567263387","-0.013597114264600255","1.4161745309829712","1","10","1"
"COUN-7817","2024-05-19 17:55:50","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","4.0","0","0.9417475461959839","0.7731958627700806","1.0","0.06863686512935437","0.5458016395568848","0.34051329310165385","0.47507450889229547","-0.009074296815655185","1.3311285972595215","1","100","100"
"COUN-7986","2024-05-19 18:55:33","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","5.0","1","0.8782608509063721","0.7722772359848022","1.0","0.04763079371110309","0.661358654499054","0.3579263371764736","0.49185898222978974","0.015531062200960719","1.1570765972137451","10","100","100"
"COUN-7765","2024-05-19 17:43:44","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","3.0","0","1.0","0.7666666507720947","1.0","0.04114152104597563","0.978523850440979","0.4616239370507634","0.6462190334814497","-0.00411723982853989","1.212062954902649","1000","1000","1"
"COUN-7950","2024-05-19 18:42:05","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","17.0","1","0.95652174949646","0.7636363506317139","1.0","0.033990386965411186","0.8638184070587158","0.36385898934079913","0.49560738898263396","0.023238189693590094","1.1070235967636108","1","1","10"
"COUN-7722","2024-05-19 17:24:47","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","15.0","0","1.0","0.7555555701255798","1.0","0.050036929238568846","0.8427228927612305","0.40135145097446123","0.557564503267511","-0.005211724065760269","1.2713009119033813","10","100","1000"
"COUN-7774","2024-05-19 17:47:15","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","3.0","0","1.0","0.7555555701255798","1.0","0.040135521685577574","0.9690200090408325","0.45926564367496125","0.6408952053869144","-0.001497838251023829","1.1870567798614502","1000","1000","10"
"COUN-7940","2024-05-19 18:39:36","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","5.0","1","0.991304337978363","0.7543859481811523","0.9391304347826087","0.030484163625027275","0.8754379749298096","0.35989459026723974","0.48876700865456085","0.026108460343185036","1.0869866609573364","1","1","1"
"COUN-7822","2024-05-19 17:57:13","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","16.0","0","0.9019607901573181","0.75","1.0","0.07310177798967969","0.6674262285232544","0.33662968214879585","0.4649471484109476","-0.007168054999978821","1.3321350812911987","1","100","1000"
"COUN-8534","2024-05-19 21:55:27","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","2.0","0","0.9230769276618958","0.75","1.0","0.5741727559959532","6.514589309692383","0.5672549088287533","1.7771144138338666","0.05554186940393094","1.085322618484497","1","10","10"
"COUN-8026","2024-05-19 19:10:02","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","0","1.0","0.75","1.0","0.01886727179075269","2.1822736263275146","0.3613989421816238","0.5072958302497864","-0.004060295898496897","1.103675365447998","1","1000","10"
"COUN-8121","2024-05-19 19:42:51","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","1","0.9126213788986206","0.7446808218955994","1.0","0.06481438430032792","0.7224841713905334","0.4602016645148138","0.6492256863176465","-0.013605390215362662","1.4155830144882202","1","1000","100"
"COUN-7730","2024-05-19 17:28:00","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","4.0","0","1.0","0.7444444298744202","0.9888888888888889","0.043751595661304654","0.9026272296905518","0.42108134535802766","0.5854421045864001","0.0010806550237099082","1.1933753490447998","100","100","1"
"COUN-7660","2024-05-19 17:11:38","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","2.0","0","1.0","0.7444444298744202","1.0","0.05149204067638219","0.7900569438934326","0.3893389458325949","0.5440162741294544","-0.0038533579112413285","1.2911686897277832","1","10","1"
"COUN-7993","2024-05-19 18:57:53","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","13.0","1","0.904347836971283","0.7403846383094788","1.0","0.04796802080633443","0.6863378286361694","0.37332807851042765","0.5162706014212185","0.0134966752194738","1.1732662916183472","10","100","1000"
"COUN-8110","2024-05-19 19:41:03","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","1","0.9029126167297363","0.7311828136444092","1.0","0.06391695999065526","0.7149316072463989","0.46538580332420837","0.6568634151305843","-0.013018227575187547","1.412490725517273","1","100","10"
"COUN-7811","2024-05-19 17:54:51","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","0","0.9411764740943909","0.7291666865348816","1.0","0.06837296974956557","0.5590528249740601","0.3463515157338177","0.4852956365624171","-0.011312564454651343","1.3315483331680298","1","1000","10"
"COUN-7809","2024-05-19 17:54:07","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","4.0","0","0.9901960492134094","0.7227723002433777","1.0","0.06380288320013189","0.726436197757721","0.3530122208103266","0.48553550123735006","-0.0022442046238988836","1.2645810842514038","1","10","10"
"COUN-7715","2024-05-19 17:22:30","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","5.0","0","1.0","0.7222222089767456","1.0","0.04516225376762043","0.7643896341323853","0.39806710839329684","0.5567742274686073","-0.0050897032499491","1.2638226747512817","10","100","100"
"COUN-8105","2024-05-19 19:39:43","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","1","0.9223300814628601","0.7157894968986511","1.0","0.06435012061759164","0.7287259697914124","0.4629039800184129","0.653386556021379","-0.013146168295398641","1.4103375673294067","1","100","1"
"COUN-8244","2024-05-19 20:27:42","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","2","1.0","0.7099999785423279","1.0","0.019007587398339312","2.1857831478118896","0.5847600117309852","0.8061266888515093","-0.02144448212374743","1.1216824054718018","1","100","10"
"COUN-7749","2024-05-19 17:37:12","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","2.0","0","1.0","0.699999988079071","1.0","0.042821208965165225","0.8586545586585999","0.4193319250148705","0.5832795725747322","-0.0016988003065742676","1.2215193510055542","100","1000","100"
"COUN-8467","2024-05-19 21:39:26","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","2.0","2","1.0","0.699999988079071","1.0","0.5511446470739501","6.871495723724365","0.6446861564040273","2.0124038857873527","0.06376985187534867","1.051547646522522","1","10","10"
"COUN-8510","2024-05-19 21:48:53","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","3.0","2","1.0","0.699999988079071","1.0","0.5406649100269416","7.614877223968506","0.6887946027844702","2.1656098944600672","0.06402702931619789","1.047511100769043","100","100","1000"
"COUN-8469","2024-05-19 21:39:45","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","1.0","2","1.0","0.699999988079071","1.0","0.5572966749465759","6.828944206237793","0.6688729157877317","2.082516173785552","0.06359863362148513","1.0549862384796143","1","1000","10"
"COUN-7684","2024-05-19 17:14:35","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","1.0","0","1.0","0.699999988079071","1.0","0.048986086883513955","0.7079582810401917","0.38636963515565753","0.5411878461457996","-0.006406603847203287","1.2916489839553833","1","1000","100"
"COUN-8465","2024-05-19 21:39:09","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","1.0","2","1.0","0.699999988079071","1.0","0.5556488837191945","6.84503173828125","0.6709062045643381","2.088969669258222","0.06318612820824734","1.0540101528167725","1","1000","1"
